Found 612 unique locations with Flexitricity load curtailment/drop components
Format: Tab-separated values (copy and paste into Excel)

====================================================================================================
Location	Status	Delivery Year	Auction	Description	CMU ID	Google Maps URL
Orrell Lane Bootle, Merseyside, L20 6HX	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Orrell%20Lane%20Bootle%2C%20Merseyside%2C%20L20%206HX&t=k
Ovangle Road , Lancaster, LA1 5JR	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Ovangle%20Road%20%2C%20Lancaster%2C%20LA1%205JR&t=k
Owlcoates Shopping Centre Stanningley Bypass, Leeds, LS28 6AN	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Owlcoates%20Shopping%20Centre%20Stanningley%20Bypass%2C%20Leeds%2C%20LS28%206AN&t=k
Palace Grounds Road  ML3 6AD	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Palace%20Grounds%20Road%20%20ML3%206AD&t=k
Parkgate, Stratford Rd, Shirley, B90 3GG	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Parkgate%2C%20Stratford%20Rd%2C%20Shirley%2C%20B90%203GG&t=k
Parkway Trading Estate Cranfield Lane TW5 9QA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Parkway%20Trading%20Estate%20Cranfield%20Lane%20TW5%209QA&t=k
Pattinson Ind Est District 15, NE38 8QA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24080	https://www.google.com/maps?q=Pattinson%20Ind%20Est%20District%2015%2C%20NE38%208QA&t=k
Pearson Street, Dudley, DY5 3BJ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Pearson%20Street%2C%20Dudley%2C%20DY5%203BJ&t=k
Pegler Way  RH11 7AH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Pegler%20Way%20%20RH11%207AH&t=k
Pencarn Way Coedkernew NP10 8XL	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Pencarn%20Way%20Coedkernew%20NP10%208XL&t=k
Penny Lane Neighbourhood Ctre Church Road, Liverpool, L159EB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Penny%20Lane%20Neighbourhood%20Ctre%20Church%20Road%2C%20Liverpool%2C%20L159EB&t=k
Pentland Road  EH20 9NY	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Pentland%20Road%20%20EH20%209NY&t=k
Phillips Road  BS23 3UZ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Phillips%20Road%20%20BS23%203UZ&t=k
Phoenix Park Way  NN17 5DT	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Phoenix%20Park%20Way%20%20NN17%205DT&t=k
Phoenix Retail Park Linwood Road, Paisley, PA3 3AB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Phoenix%20Retail%20Park%20Linwood%20Road%2C%20Paisley%2C%20PA3%203AB&t=k
Pilsworth Industrial Estate Pilsworth Road, Bury, BL9 8RS	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Pilsworth%20Industrial%20Estate%20Pilsworth%20Road%2C%20Bury%2C%20BL9%208RS&t=k
Pipers Way, Swindon, Wiltshire, SN38 1SN	INACTIVE	2020	2020-21 (T-4) Four Year Ahead Capacity Auction	Load curtailment & standby generation	FLXT75	https://www.google.com/maps?q=Pipers%20Way%2C%20Swindon%2C%20Wiltshire%2C%20SN38%201SN&t=k
Pontygwindy Road  CF83 3SX	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Pontygwindy%20Road%20%20CF83%203SX&t=k
Pool Road Cross Green, Leeds, LS211HE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Pool%20Road%20Cross%20Green%2C%20Leeds%2C%20LS211HE&t=k
Portland Road , Waterlooville, PO7 7XR	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Portland%20Road%20%2C%20Waterlooville%2C%20PO7%207XR&t=k
Portman House,  Richmond Hill,  Bournemouth, Dorset  BH2 6EP	INACTIVE	2022	2022-23 (T-4) Four Year Ahead Capacity Auction	Mix of load curtailment and standby generation	F18075	https://www.google.com/maps?q=Portman%20House%2C%20%20Richmond%20Hill%2C%20%20Bournemouth%2C%20Dorset%20%20BH2%206EP&t=k
Portrack Lane  TS18 2PB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Portrack%20Lane%20%20TS18%202PB&t=k
Portsmouth Road Pennywell, Sunderland, SR49AS	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Portsmouth%20Road%20Pennywell%2C%20Sunderland%2C%20SR49AS&t=k
Preston Road , Yeovil, BA20 2HB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Preston%20Road%20%2C%20Yeovil%2C%20BA20%202HB&t=k
Priestic Road , Sutton-In-Ashfield, NG17 2AH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Priestic%20Road%20%2C%20Sutton-In-Ashfield%2C%20NG17%202AH&t=k
Princess Way, Burnley, BB12 0EQ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24080	https://www.google.com/maps?q=Princess%20Way%2C%20Burnley%2C%20BB12%200EQ&t=k
Pudding Lane Spalding,  Lincs, PE11 3TJ	INACTIVE	2022	2022-23 (T-4) Four Year Ahead Capacity Auction	Load curtailment via standby generation	F18075	https://www.google.com/maps?q=Pudding%20Lane%20Spalding%2C%20%20Lincs%2C%20PE11%203TJ&t=k
Queens Road, Ashton Under Lyne, OL6 8ER	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Queens%20Road%2C%20Ashton%20Under%20Lyne%2C%20OL6%208ER&t=k
Queensgate Industrial Estate Fullerton Road KY7 5QB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Queensgate%20Industrial%20Estate%20Fullerton%20Road%20KY7%205QB&t=k
Queensway Mount  B63 4AB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Queensway%20Mount%20%20B63%204AB&t=k
Queensway  ST16 3TA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Queensway%20%20ST16%203TA&t=k
Radford Rd Hyson Green, Nottingham, NG7 5FP	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Radford%20Rd%20Hyson%20Green%2C%20Nottingham%2C%20NG7%205FP&t=k
Rawreth Lane  SS6 9RN	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Rawreth%20Lane%20%20SS6%209RN&t=k
Reddish Lane , Manchester, M18 7JH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Reddish%20Lane%20%2C%20Manchester%2C%20M18%207JH&t=k
Redhouse Interchange, Adwick-Le-Street, DN6 7FB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24080	https://www.google.com/maps?q=Redhouse%20Interchange%2C%20Adwick-Le-Street%2C%20DN6%207FB&t=k
Regent House Green Lane, Stoneycroft, L13 6RH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Regent%20House%20Green%20Lane%2C%20Stoneycroft%2C%20L13%206RH&t=k
Reigate Road , Burgh Heath, KT20 5NZ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Reigate%20Road%20%2C%20Burgh%20Heath%2C%20KT20%205NZ&t=k
River View Drive , Aberdeen, AB21 7NG	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=River%20View%20Drive%20%2C%20Aberdeen%2C%20AB21%207NG&t=k
Rivergate Centre , Irvine, KA12 8EH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Rivergate%20Centre%20%2C%20Irvine%2C%20KA12%208EH&t=k
Riverside Retail Park, Aberdare, CF44 0AH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Riverside%20Retail%20Park%2C%20Aberdare%2C%20CF44%200AH&t=k
Riverside Retail Park Pilkington Way M26 3DA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Riverside%20Retail%20Park%20Pilkington%20Way%20M26%203DA&t=k
Rooley Lane  BD4 7SR	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Rooley%20Lane%20%20BD4%207SR&t=k
Rumer Hill Lichfield Road, Cannock, WS11 8UF	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Rumer%20Hill%20Lichfield%20Road%2C%20Cannock%2C%20WS11%208UF&t=k
Ryhope Street , Sunderland, SR20AB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Ryhope%20Street%20%2C%20Sunderland%2C%20SR20AB&t=k
Sand Street , Pwllheli, LL53 5RT	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Sand%20Street%20%2C%20Pwllheli%2C%20LL53%205RT&t=k
Sandpit Road  DA1 5BP	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Sandpit%20Road%20%20DA1%205BP&t=k
Saville Street , North Shields, NE30 1NT	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Saville%20Street%20%2C%20North%20Shields%2C%20NE30%201NT&t=k
School Street , Darwen, BB3 1BE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=School%20Street%20%2C%20Darwen%2C%20BB3%201BE&t=k
Scotia Rd Tunstall, Stoke On Trent, ST6 4HE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Scotia%20Rd%20Tunstall%2C%20Stoke%20On%20Trent%2C%20ST6%204HE&t=k
Scotia Road  ST6 6AT	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Scotia%20Road%20%20ST6%206AT&t=k
Scunthorpe Cold Store, Cupola Way, Scunthorpe DN15 9YJ	INACTIVE	2021	2021-22 (T-4) Four Year Ahead Capacity Auction	Load drop	FLXR86	https://www.google.com/maps?q=Scunthorpe%20Cold%20Store%2C%20Cupola%20Way%2C%20Scunthorpe%20DN15%209YJ&t=k
Sea View Road  CH45 4NZ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Sea%20View%20Road%20%20CH45%204NZ&t=k
Shields Road   Byker NE6 2UJ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Shields%20Road%20%20%20Byker%20NE6%202UJ&t=k
Sinfin Shopping Centre Arleston Lane DE24 3DS	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Sinfin%20Shopping%20Centre%20Arleston%20Lane%20DE24%203DS&t=k
Site of St James Works  DD8 2AE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Site%20of%20St%20James%20Works%20%20DD8%202AE&t=k
Slackbuie Avenue  IV2 6BZ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Slackbuie%20Avenue%20%20IV2%206BZ&t=k
Sleaford Road  PE21 8EQ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Sleaford%20Road%20%20PE21%208EQ&t=k
Soho Street Robin Park WN5 0XA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Soho%20Street%20Robin%20Park%20WN5%200XA&t=k
South Church Road , Bishop Auckland, DL14 7LB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=South%20Church%20Road%20%2C%20Bishop%20Auckland%2C%20DL14%207LB&t=k
South Road Highton Street, Sheffield, S6 3TD	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=South%20Road%20Highton%20Street%2C%20Sheffield%2C%20S6%203TD&t=k
South Street , Brighton, BN15 8AG	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=South%20Street%20%2C%20Brighton%2C%20BN15%208AG&t=k
Speedfields Park Newgate Lane PO14 1TT	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Speedfields%20Park%20Newgate%20Lane%20PO14%201TT&t=k
Spott Road  EH42 1LE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Spott%20Road%20%20EH42%201LE&t=k
Spring Street  BL9 0RN	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Spring%20Street%20%20BL9%200RN&t=k
Springfield Road , Leek, ST136EN	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Springfield%20Road%20%2C%20Leek%2C%20ST136EN&t=k
Springwell Lane Balby, Doncaster, DN4 9DL	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Springwell%20Lane%20Balby%2C%20Doncaster%2C%20DN4%209DL&t=k
St Andrews Lane  DL16 6NE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=St%20Andrews%20Lane%20%20DL16%206NE&t=k
St Asaph Avenue North  LL18 5EQ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=St%20Asaph%20Avenue%20North%20%20LL18%205EQ&t=k
St Georges Road Donnington Wood TF2 7RX	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=St%20Georges%20Road%20Donnington%20Wood%20TF2%207RX&t=k
St Georges Way Newport PO30 2QH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=St%20Georges%20Way%20Newport%20PO30%202QH&t=k
St James Retail Park  G82 1RB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=St%20James%20Retail%20Park%20%20G82%201RB&t=k
St Lawrence Way , Walsall, WS10 8UZ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=St%20Lawrence%20Way%20%2C%20Walsall%2C%20WS10%208UZ&t=k
St Leonards Street  KY11 3AY	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=St%20Leonards%20Street%20%20KY11%203AY&t=k
St Marys Road Garston, Liverpool, L19 1SJ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=St%20Marys%20Road%20Garston%2C%20Liverpool%2C%20L19%201SJ&t=k
St Pauls Road , Bournemouth, BH8 8DL	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=St%20Pauls%20Road%20%2C%20Bournemouth%2C%20BH8%208DL&t=k
St. Nicholas Way , Sutton, SM1 1LD	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=St.%20Nicholas%20Way%20%2C%20Sutton%2C%20SM1%201LD&t=k
Stafford Street , Market Drayton, TF91HY	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Stafford%20Street%20%2C%20Market%20Drayton%2C%20TF91HY&t=k
Staithes Road, Washington NE38 8NW	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24080	https://www.google.com/maps?q=Staithes%20Road%2C%20Washington%20NE38%208NW&t=k
Stamfordham Road Westerhope, Newcastle, NE52LD	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Stamfordham%20Road%20Westerhope%2C%20Newcastle%2C%20NE52LD&t=k
Stanley Grove  M12 4NH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Stanley%20Grove%20%20M12%204NH&t=k
Stanley Road , Birkenhead, CH417BG	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Stanley%20Road%20%2C%20Birkenhead%2C%20CH417BG&t=k
Station Road Belvedere DA17 6DF	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Station%20Road%20Belvedere%20DA17%206DF&t=k
Station Road, Bristol, BS34 7JL	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Station%20Road%2C%20Bristol%2C%20BS34%207JL&t=k
Station Road Gillingham, Dorset, SP8 4QA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Station%20Road%20Gillingham%2C%20Dorset%2C%20SP8%204QA&t=k
Station Road Hebburn, Tyne & Wear, NE31 1PN	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Station%20Road%20Hebburn%2C%20Tyne%20%26%20Wear%2C%20NE31%201PN&t=k
Station Road Stainforth, Doncaster, DN75DX	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Station%20Road%20Stainforth%2C%20Doncaster%2C%20DN75DX&t=k
Steven Road  AB54 8SX	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Steven%20Road%20%20AB54%208SX&t=k
Stoke Park Drive  IP2 9TP	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Stoke%20Park%20Drive%20%20IP2%209TP&t=k
Stonecot Hill  SM3 9HB	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Stonecot%20Hill%20%20SM3%209HB&t=k
Strelley Road  NG8 3AP	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Strelley%20Road%20%20NG8%203AP&t=k
Sturry Road, Canterbury, CT1 1DG	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Sturry%20Road%2C%20Canterbury%2C%20CT1%201DG&t=k
SUPPLY TO R1, UNIT R1-R8, LYMPNE INDUSTRIAL ESTATE, LYMPNE, HYTHE, CT21 4LR	INACTIVE	2024	2020-21 (T-4) Four Year Ahead Capacity Auction	Load drop at large Industrial cold storage	F24097	https://www.google.com/maps?q=SUPPLY%20TO%20R1%2C%20UNIT%20R1-R8%2C%20LYMPNE%20INDUSTRIAL%20ESTATE%2C%20LYMPNE%2C%20HYTHE%2C%20CT21%204LR&t=k
Surtrees Road SR8 5HA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Surtrees%20Road%20SR8%205HA&t=k
Sutton Courtenay Rd, Abingdon, OX14 4SE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24080	https://www.google.com/maps?q=Sutton%20Courtenay%20Rd%2C%20Abingdon%2C%20OX14%204SE&t=k
Telford Drive  SL1 9LA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Telford%20Drive%20%20SL1%209LA&t=k
Texel Close  MK14 6GL	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Texel%20Close%20%20MK14%206GL&t=k
Thames Way , Gravesend, DA11 0DQ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Thames%20Way%20%2C%20Gravesend%2C%20DA11%200DQ&t=k
Thomas Street , Worsbrough, S705AU	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Thomas%20Street%20%2C%20Worsbrough%2C%20S705AU&t=k
Thorton Rd Kingsthorpe, Northampton, NN2 6LS	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Thorton%20Rd%20Kingsthorpe%2C%20Northampton%2C%20NN2%206LS&t=k
Thrumhall Lane  HX1 4PG	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Thrumhall%20Lane%20%20HX1%204PG&t=k
Thurrock Park Way  RM18 7HJ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Thurrock%20Park%20Way%20%20RM18%207HJ&t=k
Thurston Road Lewisham SE13 7SD	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Thurston%20Road%20Lewisham%20SE13%207SD&t=k
Tilley Road  TW13 4BH	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Tilley%20Road%20%20TW13%204BH&t=k
Tollgate Road Off North Circular Road E6 5JP	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Tollgate%20Road%20Off%20North%20Circular%20Road%20E6%205JP&t=k
Towngate Wyke, Bradford, BD129JF	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Towngate%20Wyke%2C%20Bradford%2C%20BD129JF&t=k
Townhead Street , Cumnock, KA18 1LE	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Townhead%20Street%20%2C%20Cumnock%2C%20KA18%201LE&t=k
Turner Rise  CO4 5TU	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Turner%20Rise%20%20CO4%205TU&t=k
Tuscany Park Express Way WF10 5UA	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24080	https://www.google.com/maps?q=Tuscany%20Park%20Express%20Way%20WF10%205UA&t=k
Union Street  NG31 6NZ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Union%20Street%20%20NG31%206NZ&t=k
Unit 1 Beach Boulevard Retail Park Links Road AB24 5EZ	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Unit%201%20Beach%20Boulevard%20Retail%20Park%20Links%20Road%20AB24%205EZ&t=k
Unit 1 Booth Street NE10 9PW	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24091	https://www.google.com/maps?q=Unit%201%20Booth%20Street%20NE10%209PW&t=k
Unit 1 Carter Square, Uttoxeter, ST14 8EU	ACTIVE	2028	2028-29 (T-4) Four Year Ahead Capacity Auction	Load curtailment from refridgeration	F24082	https://www.google.com/maps?q=Unit%201%20Carter%20Square%2C%20Uttoxeter%2C%20ST14%208EU&t=k
